Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-05-05,215.963,217.8,212.87,213.13,81.66206368,17475.5746298,213.99868975
2015-05-04,217.304,223.527,215.178,217.495,50.36933251,10977.7123471,217.944368131
2015-05-03,214.65,225.0,213.129,219.32,53.89145248,11810.2917087,219.149626985
2015-05-02,211.11,223.0,209.26,215.0,66.25703668,14225.6646059,214.704208318
2015-05-01,212.0,215.0,209.0,210.493,21.86885254,4630.33740393,211.73206941
2015-04-30,207.839,215.769,206.0,214.36,244.67317826,51297.76872,209.658324974
2015-04-29,213.0,270.0,207.0,209.2,522.36668708,114996.154971,220.144503497
2015-04-28,216.5,217.56,208.565,212.685,53.5486472,11393.6585379,212.772107862
2015-04-27,204.592,224.123,203.759,215.648,88.7319371,18786.4501558,211.721402347
2015-04-26,213.136,213.136,202.23,204.592,80.68042566,16612.1947798,205.901179176
2015-04-25,215.0,216.67,210.658,211.48,37.97684841,8138.98691475,214.314437756
2015-04-24,219.42,222.482,213.7,216.677,85.62328062,18653.130657,217.851155923
2015-04-23,220.1,224.367,217.107,221.671,58.29202536,12863.2681488,220.669432385
2015-04-22,219.23,223.477,217.3,217.3,36.11929839,7951.17835212,220.136567058
2015-04-21,212.0,221.856,210.0,220.69,94.65920386,20260.1189257,214.032213451
2015-04-20,210.6,214.8,208.883,212.0,57.74748749,12286.4539464,212.761705842
2015-04-19,212.357,215.38,210.6,212.104,13.86283569,2967.14507048,214.035940181
2015-04-18,211.8,214.6,208.3,212.357,35.11030576,7440.74508508,211.92481592
2015-04-17,215.6,216.797,210.0,211.8,98.78908635,21010.9236248,212.684663874
2015-04-16,213.1,218.065,212.419,216.069,38.02469082,8208.35802316,215.869158858
2015-04-15,207.939,214.5,207.15,212.264,74.96587461,15878.3926222,211.808275496
2015-04-14,216.638,216.969,206.0,207.939,197.61420677,41619.9660319,210.612216157
2015-04-13,223.082,226.15,212.51,215.0,200.34794387,44028.7054147,219.761204254
2015-04-12,224.95,224.95,220.081,223.037,32.11087888,7163.30076357,223.080183832
2015-04-11,225.431,229.0,223.65,224.95,40.85104413,9187.83656403,224.910691017
2015-04-10,228.638,230.576,224.0,224.874,252.06447898,57111.8595883,226.576389579
2015-04-09,229.016,232.0,226.39,228.578,113.38481712,25882.6901597,228.272980608
2015-04-08,236.85,236.85,227.45,229.016,78.60061641,18152.6039044,230.947347916
2015-04-07,235.73,238.126,233.0,235.11,90.98919146,21447.6875006,235.716870944
2015-04-06,240.336,243.432,235.012,235.679,66.66637681,15898.0654804,238.472019047
2015-04-05,235.974,240.0,233.201,239.0,55.56669582,13183.3818171,237.253297546
2015-04-04,236.78,238.74,232.5,235.984,96.19145418,22706.5943868,236.056254481
2015-04-03,234.0,237.99,232.681,236.8,55.85246538,13150.1352398,235.444132149
2015-04-02,231.571,236.968,229.011,235.0,69.71221433,16249.2085274,233.089834882
2015-04-01,229.737,233.66,228.0,230.299,87.94770909,20257.4430444,230.33508495
2015-03-31,233.2,236.975,227.461,229.674,112.82325792,26121.604981,231.526774378
2015-03-30,227.504,234.987,224.0,232.751,68.68183577,15828.6978727,230.464105906
2015-03-29,233.18,235.354,225.001,227.44,64.66581782,14778.4299402,228.535421625
2015-03-28,232.0,238.871,229.9,233.22,56.44229927,13230.2165692,234.402509117
2015-03-27,233.123,233.39,229.5,230.564,41.91745281,9685.22819501,231.054788537
2015-03-26,228.866,238.0,225.55,232.729,152.87737698,35627.5801072,233.046777823
2015-03-25,232.27,236.84,223.511,229.5,168.3773842,38611.6697651,229.316246648
2015-03-24,250.784,251.784,231.801,232.002,196.80943918,47248.0965832,240.070277016
2015-03-23,251.19,257.3,248.1,251.84,150.59013696,37946.2757113,251.983805031
2015-03-22,246.483,256.0,245.0,254.56,32.97489434,8265.78919401,250.669163903
2015-03-21,246.75,250.69,243.1,245.763,58.73749227,14453.085311,246.062348807
2015-03-20,249.0,251.68,243.5,248.0,84.03515041,20885.9440391,248.538188332
2015-03-19,242.53,259.832,239.937,247.278,222.3154478,55102.9744142,247.859404101
2015-03-18,270.01,271.948,238.8,244.928,481.93811695,123183.38265,255.599999913
2015-03-17,276.407,277.2,270.01,270.01,77.51238132,21156.7429772,272.946626292
2015-03-16,274.7,279.0,273.143,274.99,134.48336082,37212.7599104,276.709026927
2015-03-15,269.051,275.362,268.3,274.008,57.21061211,15604.5439775,272.756109434
2015-03-14,272.2,275.01,267.921,270.648,60.23824338,16306.5643483,270.701193018
2015-03-13,277.9,279.314,272.2,272.2,91.65173734,25307.8088089,276.13015905
2015-03-12,278.5,293.75,276.0,278.0,121.84922528,34163.4736828,280.374976569
2015-03-11,268.8,280.0,267.7,278.584,138.74857518,38120.9738748,274.748579042
2015-03-10,265.5,278.6,265.25,268.8,236.18267638,64095.2980701,271.380183562
2015-03-09,248.5,269.34,247.8,265.4,134.41133076,34907.6628221,259.707739108
2015-03-08,250.3,251.4,246.33,247.04,31.35121536,7779.41140057,248.137474456
2015-03-07,245.0,253.0,242.633,248.633,72.75624021,17975.8516426,247.06955157
2015-03-06,243.99,248.3,241.111,245.0,82.72837922,20289.0081741,245.248466916
2015-03-05,236.848,249.0,231.652,244.0,239.53067552,57003.4195747,237.979621821
2015-03-04,243.768,253.038,233.117,238.496,223.51474253,54287.3988223,242.880618109
2015-03-03,236.0,249.77,231.002,241.47,174.73145132,41252.514711,236.09095214
2015-03-02,223.3,238.66,216.8,237.543,167.0885984,38376.5855075,229.678062268
2015-03-01,217.72,223.3,211.01,223.288,122.35634327,26426.0418365,215.976067364
2015-02-28,218.05,220.0,216.0,217.947,74.00241008,16198.6630953,218.893723567
2015-02-27,205.9,221.02,204.076,218.05,231.00230914,49896.0488117,215.99805213
2015-02-26,204.0,205.69,202.301,204.2,59.42879324,12117.8103428,203.904701444
2015-02-25,204.14,206.412,203.011,204.01,32.75946147,6693.59690815,204.32560878
2015-02-24,205.96,207.818,201.5,204.17,95.79302529,19643.646595,205.063432703
2015-02-23,203.998,206.0,200.12,205.96,72.89443044,14790.2918815,202.90016387
2015-02-22,212.037,212.037,201.02,203.998,61.92873243,12742.2075006,205.755987579
2015-02-21,210.004,213.998,209.007,210.723,61.35793075,12968.0345415,211.350584725
2015-02-20,208.0,213.06,206.0,210.006,69.65773228,14646.6675366,210.266212483
2015-02-19,207.252,212.8,204.831,208.5,50.05576062,10365.754435,207.084145892
2015-02-18,211.695,214.5,203.504,205.088,197.17932225,41318.5924083,209.548303224
2015-02-17,206.5,215.0,205.0,211.061,123.9426061,26079.2156288,210.413645876
2015-02-16,205.889,211.39,200.24,206.5,98.14182618,20296.8374685,206.811287894
2015-02-15,218.139,230.0,198.73,206.195,249.92419253,53207.8617475,212.89600342
2015-02-14,201.2,220.0,200.693,218.731,209.82388832,44554.7127351,212.343375637
2015-02-13,191.89,206.0,190.123,200.003,289.83923081,57927.163798,199.859638173
2015-02-12,191.934,194.207,190.3,193.0,99.12341434,19035.8626914,192.042039897
2015-02-11,195.999,197.28,191.24,193.99,108.37822538,21063.1063853,194.348138766
2015-02-10,194.838,197.1,190.0,195.81,211.20337835,40783.9133967,193.102561689
2015-02-09,197.628,198.9,192.001,195.623,123.18620741,24038.0499724,195.135888001
2015-02-08,200.387,202.5,194.02,197.628,55.09477122,10914.3488448,198.101355231
2015-02-07,195.8,203.6,195.2,201.392,98.2212265,19659.8191347,200.158558748
2015-02-06,196.6,199.585,191.462,196.79,171.85369872,33661.5603948,195.87335417
2015-02-05,203.0,204.959,195.0,197.4,222.26682759,44153.7264791,198.651894922
2015-02-04,203.882,206.45,199.3,201.556,88.15593634,17836.871558,202.333187061
2015-02-03,210.04,216.8,202.3,203.882,171.49128609,35914.3822111,209.423948178
2015-02-02,203.8,215.0,199.0,210.04,99.7938281,20465.8365037,205.081184813
2015-02-01,196.205,209.0,192.223,205.004,65.65035674,13065.8586186,199.021898241
2015-01-31,202.0,207.797,196.11,197.888,121.90438393,24800.4946331,203.442188325
2015-01-30,206.929,214.3,202.3,202.3,116.67964196,24290.2601584,208.179076919
2015-01-29,205.029,214.28,196.689,205.3,179.24105089,36552.272228,203.928017865
2015-01-28,228.949,233.41,200.178,205.763,252.69236081,54305.1300802,214.906101261
2015-01-27,239.348,243.721,221.0,231.389,144.02419835,32919.6548086,228.570304058
2015-01-26,229.943,274.0,227.255,239.348,536.55702324,133666.290833,249.11851871
2015-01-25,221.417,230.999,216.112,227.33,139.47256474,31188.2690402,223.615799267
2015-01-24,206.869,225.366,206.25,221.839,174.83031199,37856.6283972,216.533551684
2015-01-23,204.99,209.999,199.0,208.94,63.90134427,13114.21142,205.225908309
2015-01-22,197.383,208.2,196.864,204.567,70.41778758,14288.0801029,202.904416539
2015-01-21,186.117,199.999,184.096,197.38,86.59094381,16452.9360853,190.007584644
2015-01-20,185.185,187.657,181.895,184.15,218.49859086,40667.9784967,186.124671727
2015-01-19,181.874,189.767,180.345,186.88,95.8872673,17750.781157,185.121358204
2015-01-18,174.0,190.43,169.1,181.424,97.03174151,17577.0454833,181.147377238
2015-01-17,180.457,185.0,171.551,173.5,95.7993203,16878.56511,176.186689604
2015-01-16,180.846,193.094,173.133,181.181,130.32214699,23995.2901125,184.122888294
2015-01-15,149.478,198.125,148.38,181.23,657.01317437,115144.46651,175.254425636
2015-01-14,190.17,191.233,144.0,149.477,1023.80654495,172183.113184,168.179344069
2015-01-13,229.53,229.54,189.5,193.227,1053.83919432,216059.769599,205.021573275
2015-01-12,231.003,233.99,227.0,229.727,64.2730737,14769.4798261,229.792648396
2015-01-11,234.0,240.486,227.0,227.939,96.30192565,22263.2827167,231.182113612
2015-01-10,243.545,247.27,232.0,234.33,82.72506355,19691.7900058,238.038983118
2015-01-09,241.01,248.572,237.844,246.003,76.06919524,18509.3632354,243.322716601
2015-01-08,246.86,248.69,241.3,241.3,121.28743449,29627.3275152,244.273676328
2015-01-07,241.09,256.3,237.017,248.943,153.77597355,37588.7413019,244.438324363
2015-01-06,228.0,241.75,227.0,241.1,210.45854676,49140.4454702,233.492277822
2015-01-05,226.0,235.3,222.584,231.179,179.07514082,40956.0923646,228.708977567
2015-01-04,237.0,242.8,220.3,225.077,554.29160051,127604.760203,230.212328828
2015-01-03,263.049,263.049,237.158,238.111,261.17167444,65517.6122389,250.860329243
2015-01-02,260.64,265.216,260.64,264.459,38.66894473,10194.2066293,263.627743152
2015-01-01,267.5,269.0,260.64,262.902,25.92515797,6839.9689829,263.835190158
2014-12-31,260.641,267.0,260.64,267.0,11.52523575,3050.01075255,264.637602103
2014-12-30,261.0,266.736,260.64,260.64,35.49641752,9343.99098993,263.237578403
2014-12-29,266.36,268.33,261.0,261.0,25.61561378,6743.25661038,263.247902951
2014-12-28,263.98,267.12,261.0,266.54,16.11443846,4241.18112049,263.191369095
2014-12-27,273.1,274.45,262.352,266.66,71.59441005,19101.4636585,266.801048366
2014-12-26,267.53,276.77,267.53,276.54,31.18621485,8473.1733991,271.696114449
2014-12-25,269.734,273.72,267.53,267.53,55.03379107,14821.0621646,269.308399012
2014-12-24,276.659,278.62,267.44,268.0,86.31373639,23482.2488894,272.056915522
2014-12-23,276.91,278.966,271.0,275.68,76.0031108,20976.5460414,275.995887807
2014-12-22,265.559,276.566,264.155,271.7,127.29211339,34343.6122132,269.801571351
2014-12-21,274.261,274.261,265.0,267.878,13.85855355,3707.46717357,267.521943051
2014-12-20,259.374,276.586,258.83,274.261,44.70529124,12135.7555216,271.461278631
2014-12-19,261.302,265.0,255.0,259.426,101.87408024,26482.9442031,259.957627502
2014-12-18,262.681,266.558,252.528,255.061,67.10964886,17398.2340819,259.250858519
2014-12-17,263.053,271.5,255.0,262.679,152.25114525,39676.4878176,260.598944937
2014-12-16,281.0,281.7,263.0,263.586,161.09048074,43392.0591861,269.364514816
2014-12-15,287.446,293.0,278.5,280.5,61.37836892,17321.9741901,282.216267634
2014-12-14,284.0,291.46,282.0,287.3,22.35923726,6396.12209192,286.061729993
2014-12-13,289.83,289.83,283.3,285.0,39.87328727,11402.0548545,285.9572319
2014-12-12,286.0,293.49,285.1,288.278,85.5203526,24717.3874455,289.023451074
2014-12-11,283.0,296.924,280.0,286.01,75.5077546,21757.2417981,288.145792619
2014-12-10,288.1,292.78,283.0,283.0,75.41769209,21554.6334428,285.803408265
2014-12-09,297.474,297.474,283.015,288.1,175.55336145,50800.4277153,289.373141566
2014-12-08,302.494,304.89,296.0,296.0,65.23837771,19567.9944421,299.946061337
2014-12-07,301.0,305.874,300.24,302.466,31.56171868,9580.86007107,303.559516775
2014-12-06,304.135,305.999,299.0,301.0,29.92068511,9048.29052764,302.409202676
2014-12-05,297.656,306.653,295.13,300.83,49.1321367,14777.6311514,300.77322388
2014-12-04,301.627,305.0,297.13,298.692,126.18531363,37924.7298155,300.547890436
2014-12-03,305.0,306.0,300.39,301.627,46.96922595,14263.9787903,303.687755158
2014-12-02,305.03,307.964,303.0,305.0,100.44803534,30622.1870884,304.856008231
2014-12-01,305.18,308.0,303.396,305.03,52.84093184,16153.9283782,305.70862049
2014-11-30,303.02,306.517,301.9,303.0,13.94337542,4231.06437818,303.446206584
2014-11-29,304.901,311.822,300.0,303.01,59.97321005,18374.8980847,306.385102105
2014-11-28,294.748,308.57,290.0,305.648,85.71837931,25483.5994997,297.294462457
2014-11-27,294.487,300.325,294.487,297.27,14.65566188,4347.52042009,296.644426958
2014-11-26,302.226,305.252,293.06,293.06,43.72441962,13051.143461,298.486373849
2014-11-25,300.01,310.866,299.699,304.739,80.17485438,24396.1754541,304.287118982
2014-11-24,291.601,312.0,291.36,300.01,100.00053681,30254.186441,302.540240344
2014-11-23,280.04,299.0,280.04,294.38,57.3326136,16778.5630037,292.653028533
2014-11-22,282.39,292.0,276.0,283.74,73.67260756,20797.2464815,282.292797422
2014-11-21,286.355,290.0,276.79,282.39,71.86529228,20281.4882196,282.215344517
2014-11-20,299.572,301.0,285.0,288.18,124.8427355,36097.5366877,289.144070283
2014-11-19,297.161,304.005,295.0,297.177,43.14728284,12874.8056241,298.392037149
2014-11-18,306.0,311.73,295.0,296.445,108.49331833,32613.4969678,300.603737353
2014-11-17,309.12,322.0,300.0,306.0,98.16772852,30413.4094618,309.810667113
2014-11-16,299.536,311.875,298.842,309.0,23.6463788,7235.48415969,305.986985191
2014-11-15,316.0,320.186,298.5,300.456,177.96711172,53618.7021135,301.284330545
2014-11-14,323.002,327.952,300.214,314.0,149.3580019,46904.035833,314.037649382
2014-11-13,327.283,349.0,306.038,326.732,232.99015621,76721.2475142,329.289652242
2014-11-12,289.19,338.827,286.87,327.526,217.65633947,68300.7671459,313.800954809
2014-11-11,287.0,294.0,286.11,287.034,39.75661743,11470.3386156,288.513947039
2014-11-10,282.97,298.0,279.675,288.0,137.2124978,39361.3906854,286.864471651
2014-11-09,272.304,283.0,272.003,282.97,34.18622682,9562.43693466,279.716067673
2014-11-08,273.342,275.69,270.13,274.403,14.69322373,4016.36275163,273.347961307
2014-11-07,275.503,277.0,270.0,273.143,31.9720332,8709.42229976,272.407520825
2014-11-06,265.142,279.0,262.001,275.606,58.90488431,15732.3448992,267.080482094
2014-11-05,260.0,271.029,257.763,265.075,64.44798448,16987.1869326,263.579801132
2014-11-04,257.511,260.368,255.0,260.0,65.77587209,16924.5766465,257.306761715
2014-11-03,258.72,269.893,255.001,257.515,56.08818625,14559.2389673,259.577639084
2014-11-02,259.628,261.5,256.11,258.72,19.69679081,5092.81822551,258.560811994
2014-11-01,264.432,268.812,256.015,256.67,27.89526138,7266.72790378,260.500441447
2014-10-31,272.024,275.0,263.38,265.779,56.74551203,15261.3406903,268.943571824
2014-10-30,260.056,277.0,259.8,268.634,87.17886864,23275.0018949,266.979857137
2014-10-29,278.786,278.887,260.03,262.886,132.90728359,35520.9417669,267.261062053
2014-10-28,276.592,283.784,276.111,278.786,38.0353517,10653.1429332,280.085301096
2014-10-27,284.1,287.373,265.0,277.605,564.57492834,152138.369541,269.474186514
2014-10-26,282.622,289.827,282.073,284.0,19.96270155,5719.32509386,286.500556026
2014-10-25,292.106,292.681,277.285,284.141,80.86166511,23061.9926656,285.203039465
2014-10-24,291.0,300.0,282.424,292.106,213.62536852,62281.6918314,291.546328336
2014-10-23,302.322,305.24,290.679,291.0,252.48529628,75029.900762,297.165426531
2014-10-22,304.637,306.907,300.611,302.322,18.86577045,5740.96557633,304.30591698
2014-10-21,303.537,310.0,301.0,304.637,47.15712786,14352.2544251,304.349630192
2014-10-20,307.971,307.971,300.0,305.652,57.61193955,17425.6284448,302.46557538
2014-10-19,307.3,311.0,301.0,306.076,51.48154742,15677.1058121,304.518931496
2014-10-18,306.2,311.347,300.65,307.3,57.37785174,17575.9664757,306.31970251
2014-10-17,302.198,307.0,299.518,306.179,151.80882662,46174.5913938,304.162758002
2014-10-16,311.0,314.0,294.0,304.9,122.95936543,37163.9832096,302.246055676
2014-10-15,320.0,322.918,308.0,313.508,60.49600973,19005.5280661,314.161680264
2014-10-14,308.395,332.0,308.0,320.0,222.34249346,71491.3821334,321.537197055
2014-10-13,299.8,315.0,291.0,307.586,87.68231451,26308.6704091,300.045346159
2014-10-12,287.5,304.999,280.551,303.261,81.89520712,24116.7100112,294.482557152
2014-10-11,286.887,294.06,281.886,290.176,41.4433584,11910.0150262,287.380547475
2014-10-10,290.977,299.944,281.221,286.887,58.80968736,16954.8997093,288.301136605
2014-10-09,285.0,306.776,278.899,290.977,152.95862468,45020.4199684,294.330705853
2014-10-08,268.98,284.681,261.618,282.072,121.24023251,33409.04049,275.560676504
2014-10-07,268.878,275.634,254.0,268.98,114.52886434,30295.532956,264.523123761
2014-10-06,256.299,284.158,241.069,264.8,171.81580491,45890.77742,267.092875676
2014-10-05,264.172,282.879,237.0,256.299,394.77248952,99457.7086856,251.93677707
2014-10-04,290.488,295.664,263.0,267.0,252.2005731,69163.7273791,274.240960395
2014-10-03,302.137,304.951,286.0,290.488,186.9449483,54887.1564947,293.600640155
2014-10-02,309.422,309.422,300.0,300.0,73.25614265,22159.3362987,302.491169984
2014-10-01,307.295,314.0,305.001,309.0,152.24520108,47037.6084775,308.959547781
2014-09-30,298.05,314.0,298.0,307.295,152.33854279,46455.1976749,304.947105467
2014-09-29,303.84,313.0,297.313,298.08,103.50442164,31691.3909858,306.183933823
2014-09-28,316.998,321.566,296.802,298.513,80.78330343,24857.3204776,307.703689032
2014-09-27,322.0,325.306,316.0,320.847,11.46330163,3657.53194207,319.064442351
2014-09-26,324.725,331.68,315.003,322.0,95.05797419,30738.5859444,323.36672653
2014-09-25,335.537,335.537,321.5,328.188,85.7908567,28040.5636181,326.847926418
2014-09-24,344.326,346.0,331.55,334.743,143.25463921,48594.8294334,339.219935224
2014-09-23,316.8,360.575,313.832,344.984,258.59764636,86410.2281454,334.149321781
2014-09-22,312.218,323.0,309.915,316.757,101.73340077,32275.0876917,317.251634639
2014-09-21,321.78,329.242,306.0,316.468,107.412912,33927.7877239,315.863215065
2014-09-20,310.0,336.5,308.0,323.787,100.25555833,32404.5192124,323.219178589
2014-09-19,328.464,337.224,301.0,310.0,194.60069444,61012.4296369,313.526268817
2014-09-18,362.11,363.0,315.0,328.464,386.36998065,129631.452683,335.511191797
2014-09-17,362.729,387.0,351.2,362.11,164.80748623,59844.7320653,363.119015005
2014-09-16,370.0,375.0,361.01,362.72,94.04449677,34344.5467866,365.194646855
2014-09-15,379.442,381.294,370.0,370.0,86.70041685,32425.912758,373.999502379
2014-09-14,382.0,383.584,376.0,376.0,26.37216259,9983.024919,378.544038053
2014-09-13,377.025,383.0,376.681,382.0,22.50434178,8528.42124723,378.96781566
2014-09-12,382.088,382.089,377.0,377.025,39.74328266,15026.0204078,378.076983131
2014-09-11,385.0,390.0,377.2,377.686,219.44791534,83806.2689859,381.895944904
2014-09-10,379.155,397.852,379.155,385.0,314.25351137,121622.284595,387.019651952
2014-09-09,384.0,387.0,377.0,381.657,524.5744795,199418.752124,380.153362233
2014-09-08,381.545,3200.0,360.1,385.0,2959.16260886,1409661.83653,476.371873688
2014-09-07,378.5,382.988,375.0,381.601,22.92572038,8678.4721521,378.547413484
2014-09-06,379.936,382.5,370.055,378.5,6.70824061,2538.78113256,378.457076923
2014-09-05,384.891,384.891,370.0,375.0,45.35778099,17192.7437359,379.047284956
2014-09-04,370.0,388.85,370.0,381.987,86.34324625,33002.9939919,382.230173467
2014-09-03,370.0,375.241,370.0,370.0,77.59317358,28750.8672548,370.533462267
2014-09-02,370.857,376.0,366.0,370.0,70.55564071,26159.714148,370.767154614
2014-09-01,368.677,382.73,368.0,373.363,80.09751512,29953.1419955,373.958442414
2014-08-31,383.5,383.5,364.346,368.321,63.4400053,23706.4250159,373.682582526
2014-08-30,388.0,390.598,380.988,383.5,14.80779896,5719.07565266,386.220509078
2014-08-29,388.0,390.598,381.528,388.0,32.31040434,12494.6881982,386.707887239
2014-08-28,393.11,398.09,385.0,389.791,54.03596782,21104.0150675,390.554956613
2014-08-27,395.1,398.1,389.14,398.1,41.90016574,16578.4196855,395.664775847
2014-08-26,387.831,396.989,387.45,391.85,25.93322156,10173.1809559,392.283732756
2014-08-25,388.701,395.315,383.24,386.019,18.02731471,6994.50384954,387.994771382
2014-08-24,383.224,394.93,380.021,394.13,53.69039108,20848.2643108,388.305316677
2014-08-23,395.84,463.0,378.122,386.066,158.68155284,67135.5319412,423.083406607
2014-08-22,391.077,405.538,384.394,400.508,74.39086486,29320.0576477,394.13518989
2014-08-21,390.494,407.0,383.196,390.27,81.81185194,32521.8278442,397.519761172
2014-08-20,369.604,397.45,357.0,393.3,115.86714234,43877.3404456,378.686654037
2014-08-19,349.369,377.128,338.974,369.604,120.31549105,43864.2253887,364.576705842
2014-08-18,376.485,382.925,275.0,349.53,319.63879278,108650.876147,339.917677706
2014-08-17,392.894,401.445,374.23,379.515,66.793925,25604.2866251,383.332565425
2014-08-16,376.6,399.128,368.503,398.894,72.64228904,27381.9413961,376.942160798
2014-08-15,394.533,399.95,375.0,380.0,127.05660919,48952.7047511,385.282631602
2014-08-14,413.488,413.488,385.0,386.99,152.81794744,60861.2141906,398.259597188
2014-08-13,433.985,435.587,410.351,410.351,226.20912793,95895.7925688,423.925389069
2014-08-12,436.593,445.0,430.056,445.0,109.7951063,47728.7811272,434.70772729
2014-08-11,446.297,450.0,433.0,442.824,103.72836991,45809.6890893,441.631244461
2014-08-10,442.101,447.6,442.101,446.297,19.06919391,8486.67746809,445.046471715
2014-08-09,447.986,449.0,442.101,442.101,27.13005272,12045.9996574,444.009445235
2014-08-08,446.0,449.0,444.5,445.769,34.28232811,15290.0859849,446.004890213
2014-08-07,441.0,446.499,436.624,444.5,29.44965515,13031.1065233,442.487576067
2014-08-06,442.681,446.228,435.05,440.0,62.84654045,27708.4188634,440.890121635
2014-08-05,448.214,452.989,442.681,442.681,96.85698869,42984.7195236,443.795745717
2014-08-04,443.0,450.83,442.681,449.5,79.3182938,35335.0494749,445.484235503
2014-08-03,442.0,446.77,440.001,443.5,70.0222141,31043.8391164,443.342723669
2014-08-02,453.003,453.496,442.353,443.055,19.97503751,8925.81120468,446.848282523
2014-08-01,440.0,457.5,439.43,449.967,74.96781277,33864.6302957,451.722266456
2014-07-31,426.0,446.569,417.795,444.0,138.92586575,60305.9666691,434.087391455
2014-07-30,437.294,442.0,420.0,427.0,52.66200458,22610.586299,429.352936322
2014-07-29,440.542,443.158,435.0,435.0,18.22484956,7989.04360907,438.359920764
2014-07-28,438.001,443.991,430.11,440.707,99.64146533,43344.5385871,435.005029719
2014-07-27,446.3,447.0,438.001,438.001,22.90190916,10117.6293154,441.781043001
2014-07-26,445.552,448.0,443.0,444.2,19.14281951,8517.89498796,444.965538306
2014-07-25,448.0,452.549,441.0,445.552,21.05843264,9422.63666668,447.451946105
2014-07-24,452.9,456.0,436.699,448.0,76.34348095,34103.3315407,446.709150753
2014-07-23,451.892,457.3,450.0,452.0,46.02839449,20878.6316602,453.603300561
